           X               Y                Z                A                C
         11.958           0.641            0.000            0.140           12.002
         12.007           0.640            0.000            0.140           12.051
         12.056           0.640            0.000            0.140           12.100
         12.105           0.641            0.000            0.141           12.149
         12.154           0.642            0.000            0.141           12.198
         12.204           0.643            0.000            0.142           12.248
         12.255           0.643            0.000            0.143           12.299
         12.306           0.644            0.000            0.144           12.350
         12.357           0.644            0.000            0.144           12.401
         12.407           0.644            0.000            0.144           12.451
         12.457           0.644            0.000            0.143           12.501
         12.506           0.644            0.000            0.144           12.550
         12.556           0.644            0.000            0.144           12.599
         12.605           0.645            0.000            0.145           12.649
         12.656           0.645            0.000            0.145           12.699
         12.706           0.646            0.000            0.146           12.750
         12.757           0.646            0.000            0.146           12.800
         12.807           0.646            0.000            0.146           12.851
         12.857           0.646            0.000            0.146           12.901
         12.907           0.647            0.000            0.146           12.950
         12.957           0.647            0.000            0.147           13.000
         13.007           0.647            0.000            0.147           13.051
         13.058           0.647            0.000            0.147           13.102
         13.109           0.646            0.000            0.146           13.153
         13.160           0.646            0.000            0.145           13.203
         13.209           0.645            0.000            0.145           13.253
         13.258           0.645            0.000            0.144           13.301
         13.306           0.645            0.000            0.145           13.350
         13.355           0.646            0.000            0.145           13.399
         13.405           0.647            0.000            0.146           13.448
         13.455           0.648            0.000            0.147           13.498
         13.505           0.649            0.000            0.148           13.549
         13.556           0.649            0.000            0.149           13.600
         13.606           0.650            0.000            0.150           13.650
         13.657           0.650            0.000            0.150           13.701
         13.708           0.650            0.000            0.150           13.751
         13.758           0.651            0.000            0.150           13.801
         13.807           0.651            0.000            0.150           13.851
         13.856           0.651            0.000            0.151           13.900
         13.905           0.652            0.000            0.151           13.949
         13.955           0.653            0.000            0.152           13.998
         14.005           0.654            0.000            0.153           14.049
         14.056           0.654            0.000            0.154           14.100
         14.108           0.655            0.000            0.154           14.152
         14.160           0.654            0.000            0.154           14.203
         14.210           0.654            0.000            0.153           14.254
         14.259           0.653            0.000            0.153           14.303
         14.308           0.653            0.000            0.153           14.352
         14.357           0.654            0.000            0.153           14.401
         14.406           0.654            0.000            0.154           14.450
         14.456           0.655            0.000            0.154           14.500
         14.506           0.655            0.000            0.155           14.550
         14.556           0.656            0.000            0.156           14.600
         14.606           0.657            0.000            0.156           14.650
         14.657           0.657            0.000            0.157           14.701
         14.708           0.658            0.000            0.157           14.751
         14.758           0.658            0.000            0.157           14.802
         14.808           0.658            0.000            0.157           14.852
         14.858           0.658            0.000            0.157           14.902
         14.908           0.658            0.000            0.158           14.952
         14.958           0.658            0.000            0.158           15.002
         15.008           0.658            0.000            0.158           15.052
         15.058           0.659            0.000            0.158           15.102
         15.108           0.659            0.000            0.158           15.152
         15.158           0.659            0.000            0.159           15.202
         15.208           0.659            0.000            0.159           15.251
         15.258           0.660            0.000            0.159           15.301
         15.308           0.660            0.000            0.160           15.351
         15.357           0.661            0.000            0.160           15.401
         15.406           0.661            0.000            0.161           15.450
         15.454           0.662            0.000            0.162           15.498
         15.502           0.664            0.000            0.164           15.546
         15.552           0.666            0.000            0.166           15.596
         15.604           0.668            0.000            0.168           15.648
         15.658           0.669            0.000            0.168           15.702
         15.713           0.668            0.000            0.168           15.757
         15.765           0.667            0.000            0.166           15.809
         15.814           0.665            0.000            0.164           15.858
         15.861           0.664            0.000            0.163           15.905
         15.907           0.664            0.000            0.163           15.951
         15.955           0.665            0.000            0.164           15.999
         16.003           0.666            0.000            0.166           16.048
         16.054           0.668            0.000            0.167           16.099
         16.107           0.669            0.000            0.168           16.151
         16.159           0.669            0.000            0.169           16.203
         16.209           0.669            0.000            0.169           16.253
         16.259           0.669            0.000            0.169           16.303
         16.308           0.670            0.000            0.169           16.352
         16.357           0.670            0.000            0.170           16.401
         16.407           0.671            0.000            0.170           16.452
         16.458           0.671            0.000            0.171           16.502
         16.509           0.672            0.000            0.171           16.553
         16.560           0.672            0.000            0.171           16.604
         16.610           0.672            0.000            0.171           16.654
         16.659           0.672            0.000            0.171           16.703
         16.709           0.672            0.000            0.171           16.753
         16.759           0.672            0.000            0.171           16.803
         16.809           0.672            0.000            0.172           16.853
         16.859           0.672            0.000            0.172           16.903
         16.910           0.672            0.000            0.172           16.954
         16.960           0.672            0.000            0.172           17.004
         17.010           0.672            0.000            0.172           17.054
         17.060           0.672            0.000            0.172           17.104
         17.109           0.672            0.000            0.172           17.153
         17.159           0.673            0.000            0.172           17.203
         17.210           0.673            0.000            0.172           17.254
         17.261           0.673            0.000            0.172           17.305
         17.312           0.672            0.000            0.172           17.356
         17.362           0.672            0.000            0.171           17.406
         17.411           0.671            0.000            0.171           17.455
         17.460           0.671            0.000            0.170           17.504
