           X               Y                Z                A                C
         24.065           0.721            0.000            0.005           24.069
         24.115           0.721            0.000            0.005           24.119
         24.165           0.720            0.000            0.006           24.169
         24.215           0.720            0.000            0.006           24.219
         24.265           0.720            0.000            0.007           24.270
         24.315           0.719            0.000            0.007           24.320
         24.365           0.718            0.000            0.007           24.370
         24.415           0.717            0.000            0.007           24.420
         24.465           0.716            0.000            0.006           24.470
         24.515           0.714            0.000            0.005           24.520
         24.565           0.713            0.000            0.004           24.570
         24.615           0.711            0.000            0.003           24.620
         24.665           0.709            0.000            0.002           24.670
         24.715           0.708            0.000            0.001           24.720
         24.765           0.706            0.000            0.001           24.770
         24.815           0.705            0.000            0.000           24.820
         24.865           0.704            0.000            0.000           24.870
         24.915           0.703            0.000            0.000           24.920
         24.965           0.703            0.000            0.000           24.970
         25.015           0.702            0.000            0.000           25.020
         25.065           0.701            0.000            0.000           25.070
         25.115           0.701            0.000            0.000           25.120
         25.165           0.700            0.000            0.000           25.170
         25.215           0.699            0.000            0.000           25.220
         25.265           0.698            0.000            0.000           25.270
         25.315           0.697            0.000            0.000           25.320
         25.365           0.696            0.000           -0.001           25.370
         25.415           0.695            0.000           -0.001           25.420
         25.465           0.693            0.000           -0.002           25.470
         25.515           0.692            0.000           -0.002           25.521
         25.565           0.691            0.000           -0.003           25.571
         25.615           0.690            0.000           -0.003           25.621
         25.666           0.689            0.000           -0.003           25.671
         25.716           0.688            0.000           -0.004           25.721
         25.766           0.687            0.000           -0.003           25.771
         25.816           0.687            0.000           -0.003           25.821
         25.866           0.686            0.000           -0.003           25.871
         25.916           0.685            0.000           -0.003           25.921
         25.966           0.684            0.000           -0.004           25.971
         26.016           0.684            0.000           -0.004           26.021
         26.066           0.682            0.000           -0.004           26.071
         26.116           0.681            0.000           -0.005           26.121
         26.166           0.680            0.000           -0.005           26.171
         26.216           0.679            0.000           -0.006           26.221
         26.266           0.678            0.000           -0.006           26.271
         26.316           0.677            0.000           -0.006           26.321
         26.366           0.676            0.000           -0.007           26.371
         26.416           0.675            0.000           -0.007           26.421
         26.466           0.675            0.000           -0.006           26.471
         26.516           0.674            0.000           -0.006           26.521
         26.566           0.674            0.000           -0.005           26.571
         26.616           0.674            0.000           -0.005           26.621
         26.666           0.674            0.000           -0.004           26.671
         26.716           0.674            0.000           -0.004           26.721
         26.766           0.673            0.000           -0.004           26.771
         26.816           0.672            0.000           -0.004           26.821
         26.866           0.671            0.000           -0.005           26.871
         26.916           0.670            0.000           -0.005           26.921
         26.966           0.668            0.000           -0.006           26.971
         27.016           0.667            0.000           -0.007           27.022
         27.066           0.665            0.000           -0.008           27.072
         27.116           0.664            0.000           -0.009           27.122
         27.166           0.663            0.000           -0.009           27.172
         27.216           0.662            0.000           -0.010           27.222
         27.266           0.661            0.000           -0.010           27.272
         27.317           0.660            0.000           -0.009           27.322
         27.367           0.660            0.000           -0.009           27.372
         27.417           0.660            0.000           -0.008           27.422
         27.467           0.661            0.000           -0.007           27.472
         27.517           0.661            0.000           -0.006           27.522
         27.567           0.661            0.000           -0.005           27.572
         27.617           0.661            0.000           -0.005           27.622
         27.667           0.661            0.000           -0.004           27.672
         27.717           0.660            0.000           -0.004           27.722
         27.767           0.659            0.000           -0.005           27.772
         27.817           0.658            0.000           -0.005           27.822
         27.867           0.657            0.000           -0.006           27.872
         27.917           0.655            0.000           -0.007           27.922
         27.967           0.654            0.000           -0.008           27.972
         28.017           0.653            0.000           -0.008           28.022
         28.067           0.652            0.000           -0.009           28.072
         28.117           0.651            0.000           -0.009           28.122
         28.167           0.650            0.000           -0.009           28.173
         28.217           0.650            0.000           -0.008           28.223
         28.267           0.650            0.000           -0.007           28.273
         28.317           0.651            0.000           -0.006           28.323
         28.367           0.651            0.000           -0.005           28.373
         28.417           0.651            0.000           -0.004           28.423
         28.467           0.652            0.000           -0.004           28.473
         28.517           0.651            0.000           -0.003           28.523
         28.567           0.651            0.000           -0.003           28.573
         28.617           0.650            0.000           -0.003           28.623
         28.667           0.649            0.000           -0.004           28.673
         28.717           0.647            0.000           -0.005           28.723
         28.767           0.645            0.000           -0.006           28.773
         28.817           0.644            0.000           -0.007           28.823
         28.867           0.642            0.000           -0.008           28.873
         28.917           0.641            0.000           -0.009           28.923
         28.967           0.640            0.000           -0.009           28.973
         29.018           0.639            0.000           -0.009           29.023
         29.068           0.639            0.000           -0.009           29.073
         29.118           0.639            0.000           -0.008           29.123
         29.168           0.640            0.000           -0.007           29.173
         29.218           0.641            0.000           -0.006           29.224
         29.268           0.641            0.000           -0.005           29.274
         29.318           0.642            0.000           -0.004           29.324
         29.368           0.642            0.000           -0.003           29.374
         29.418           0.641            0.000           -0.003           29.424
         29.468           0.641            0.000           -0.003           29.474
         29.518           0.639            0.000           -0.004           29.524
         29.568           0.638            0.000           -0.005           29.574
         29.618           0.636            0.000           -0.006           29.624
         29.668           0.634            0.000           -0.007           29.674
         29.718           0.632            0.000           -0.008           29.724
         29.768           0.631            0.000           -0.009           29.774
         29.818           0.629            0.000           -0.010           29.824
         29.868           0.628            0.000           -0.011           29.874
         29.918           0.628            0.000           -0.011           29.924
         29.968           0.627            0.000           -0.011           29.974
         30.018           0.627            0.000           -0.010           30.024
         30.068           0.627            0.000           -0.009           30.074
         30.118           0.627            0.000           -0.009           30.124
         30.168           0.628            0.000           -0.008           30.174
         30.218           0.628            0.000           -0.007           30.224
