           X               Y                Z                A                C
         20.418           0.796            0.000            0.080           20.443
         20.467           0.794            0.000            0.079           20.492
         20.517           0.792            0.000            0.078           20.542
         20.567           0.790            0.000            0.077           20.592
         20.616           0.788            0.000            0.077           20.641
         20.666           0.787            0.000            0.078           20.691
         20.715           0.787            0.000            0.078           20.740
         20.765           0.786            0.000            0.079           20.790
         20.815           0.786            0.000            0.080           20.840
         20.865           0.785            0.000            0.080           20.890
         20.915           0.785            0.000            0.081           20.940
         20.966           0.784            0.000            0.082           20.991
         21.016           0.783            0.000            0.082           21.041
         21.067           0.782            0.000            0.082           21.092
         21.117           0.781            0.000            0.082           21.142
         21.167           0.779            0.000            0.082           21.193
         21.218           0.777            0.000            0.081           21.243
         21.268           0.775            0.000            0.081           21.293
         21.317           0.773            0.000            0.080           21.343
         21.367           0.771            0.000            0.079           21.393
         21.417           0.770            0.000            0.079           21.442
         21.467           0.768            0.000            0.079           21.492
         21.516           0.767            0.000            0.079           21.542
         21.566           0.766            0.000            0.079           21.592
         21.616           0.765            0.000            0.079           21.642
         21.666           0.764            0.000            0.080           21.692
         21.716           0.764            0.000            0.080           21.742
         21.766           0.763            0.000            0.080           21.792
         21.816           0.762            0.000            0.081           21.842
         21.866           0.761            0.000            0.081           21.892
         21.916           0.760            0.000            0.082           21.942
         21.967           0.759            0.000            0.082           21.992
         22.017           0.758            0.000            0.082           22.042
         22.067           0.757            0.000            0.082           22.092
         22.117           0.756            0.000            0.082           22.142
         22.167           0.755            0.000            0.082           22.192
         22.217           0.754            0.000            0.082           22.243
         22.267           0.753            0.000            0.082           22.293
         22.317           0.752            0.000            0.082           22.343
         22.368           0.750            0.000            0.082           22.393
         22.418           0.749            0.000            0.082           22.443
         22.468           0.747            0.000            0.081           22.493
         22.518           0.746            0.000            0.081           22.543
         22.568           0.744            0.000            0.081           22.593
         22.617           0.743            0.000            0.080           22.643
         22.667           0.742            0.000            0.080           22.693
         22.717           0.741            0.000            0.081           22.743
         22.767           0.740            0.000            0.081           22.792
         22.817           0.739            0.000            0.081           22.842
         22.867           0.739            0.000            0.082           22.892
         22.917           0.738            0.000            0.082           22.943
         22.967           0.737            0.000            0.082           22.993
         23.017           0.736            0.000            0.083           23.043
         23.068           0.735            0.000            0.083           23.093
         23.118           0.734            0.000            0.082           23.144
         23.169           0.732            0.000            0.082           23.194
         23.219           0.731            0.000            0.081           23.245
         23.269           0.729            0.000            0.080           23.295
         23.319           0.727            0.000            0.080           23.344
         23.368           0.725            0.000            0.079           23.394
         23.418           0.724            0.000            0.079           23.444
         23.468           0.723            0.000            0.079           23.494
         23.517           0.722            0.000            0.079           23.543
         23.567           0.721            0.000            0.079           23.593
         23.617           0.721            0.000            0.080           23.643
         23.667           0.720            0.000            0.080           23.693
         23.717           0.720            0.000            0.081           23.743
         23.767           0.719            0.000            0.081           23.793
         23.818           0.718            0.000            0.081           23.844
         23.868           0.717            0.000            0.081           23.894
         23.919           0.716            0.000            0.081           23.945
         23.969           0.714            0.000            0.080           23.995
         24.019           0.713            0.000            0.080           24.045
         24.069           0.711            0.000            0.079           24.095
         24.119           0.709            0.000            0.079           24.145
         24.169           0.708            0.000            0.078           24.195
         24.218           0.707            0.000            0.078           24.244
         24.268           0.706            0.000            0.078           24.294
         24.318           0.705            0.000            0.078           24.344
         24.368           0.704            0.000            0.078           24.394
         24.418           0.703            0.000            0.078           24.444
         24.468           0.703            0.000            0.079           24.494
         24.518           0.702            0.000            0.079           24.544
         24.568           0.701            0.000            0.079           24.595
         24.619           0.700            0.000            0.078           24.645
         24.669           0.698            0.000            0.078           24.695
         24.719           0.697            0.000            0.078           24.745
         24.768           0.696            0.000            0.078           24.795
         24.818           0.695            0.000            0.078           24.844
         24.868           0.694            0.000            0.078           24.894
         24.918           0.694            0.000            0.078           24.944
         24.968           0.693            0.000            0.079           24.994
         25.018           0.693            0.000            0.079           25.044
         25.068           0.693            0.000            0.080           25.094
         25.118           0.692            0.000            0.080           25.144
         25.168           0.692            0.000            0.081           25.195
         25.219           0.691            0.000            0.081           25.245
         25.269           0.690            0.000            0.080           25.296
         25.320           0.688            0.000            0.080           25.346
         25.370           0.687            0.000            0.079           25.396
         25.420           0.685            0.000            0.078           25.446
         25.470           0.683            0.000            0.078           25.496
         25.519           0.682            0.000            0.077           25.546
         25.569           0.681            0.000            0.077           25.595
         25.618           0.680            0.000            0.077           25.644
         25.668           0.680            0.000            0.078           25.694
         25.717           0.680            0.000            0.079           25.744
         25.767           0.681            0.000            0.080           25.793
         25.817           0.681            0.000            0.081           25.844
         25.868           0.681            0.000            0.082           25.894
         25.919           0.681            0.000            0.083           25.945
         25.970           0.680            0.000            0.083           25.996
         26.020           0.679            0.000            0.082           26.047
         26.071           0.677            0.000            0.081           26.097
         26.121           0.675            0.000            0.080           26.147
         26.171           0.673            0.000            0.079           26.197
         26.221           0.671            0.000            0.078           26.247
         26.270           0.670            0.000            0.078           26.297
         26.319           0.668            0.000            0.077           26.346
         26.369           0.668            0.000            0.077           26.395
         26.418           0.668            0.000            0.078           26.445
         26.468           0.668            0.000            0.079           26.494
         26.517           0.668            0.000            0.080           26.544
         26.567           0.668            0.000            0.081           26.594
         26.618           0.669            0.000            0.082           26.644
         26.669           0.669            0.000            0.083           26.695
         26.720           0.668            0.000            0.083           26.746
         26.771           0.667            0.000            0.083           26.797
         26.822           0.665            0.000            0.082           26.848
         26.872           0.663            0.000            0.080           26.899
         26.922           0.661            0.000            0.079           26.949
         26.971           0.659            0.000            0.077           26.998
         27.021           0.657            0.000            0.077           27.048
         27.070           0.656            0.000            0.076           27.097
         27.119           0.655            0.000            0.076           27.146
         27.169           0.655            0.000            0.076           27.195
         27.218           0.655            0.000            0.077           27.245
         27.268           0.655            0.000            0.079           27.294
         27.318           0.656            0.000            0.080           27.344
         27.368           0.657            0.000            0.081           27.395
         27.419           0.657            0.000            0.082           27.445
         27.470           0.657            0.000            0.083           27.496
         27.521           0.656            0.000            0.083           27.548
         27.572           0.654            0.000            0.082           27.599
         27.622           0.652            0.000            0.081           27.649
         27.673           0.650            0.000            0.079           27.700
         27.722           0.648            0.000            0.077           27.749
         27.772           0.646            0.000            0.076           27.799
         27.821           0.644            0.000            0.075           27.848
         27.871           0.643            0.000            0.074           27.898
         27.920           0.642            0.000            0.074           27.947
         27.969           0.641            0.000            0.074           27.996
