,CR03,CR05,CR06,CR08,CR09,CR10,CR15,CR20,CR25,CR30,CR35,CR40,CR45,CR50,CR54,CR58,CR63,CR67,CR71,CR75,CR79,CR84,CR88,CR90,CR91,CR93,CR94
R51.0,,,,,,,,,,,11.99404328034067,11.561165594546054,10.907076090739611,10.022308812359938,9.243622486644295,8.72954300845505,8.392931354688239,8.143955560392502,,,,7.488924824360254,7.271048493154024,7.168720644178056,7.076072203791198,,
R52.0,,,,,,,,,,,,11.696998203647537,11.006423591961116,10.110047248452972,9.323364491167187,8.799313309817633,8.45193155468113,8.198120550800004,,,,7.536940043313383,7.316031240752551,7.21264803687584,7.118681627236851,,
R53.0,,,,,,,,,,,,11.837629058724191,11.110083815392656,10.19683069158873,9.402409267481143,8.868143664119225,8.51064589803979,8.25141513778749,,,,7.58414193603838,7.359947216287494,7.25557271438636,,,
R54.0,,,,,,,,,,,,11.982735388959028,11.218612142452272,10.282636281099165,9.480761872809108,8.935701558809232,8.568382097012268,8.303856075379587,,,,7.630166250848754,7.402929437578449,7.2975150583698944,,,
R55.0,,,,,,,,,,,,,11.331455293289537,10.367538132331894,9.558415405057287,9.002996500223976,8.625399235266372,8.355467677474444,,,,7.6752204735008425,7.445016725657908,7.338535762628851,,,
R56.0,,,,,,,,,,,,,11.449330737099071,10.451499222430805,9.635283983985294,9.0695343745589,8.681706378093445,8.406258838087435,,,,,7.486251224257783,7.378751561338785,,,
R57.0,,,,,,,,,,,,,11.571669109699274,10.534458012108868,9.711294504035067,9.13509825841355,8.737033831541574,,,,,,7.5266681661018895,7.4181755593782945,,,
R58.0,,,,,,,,,,,,,11.698685239140183,10.61733314896878,9.786592812013293,9.200367735287948,8.791877968290468,,,,,,7.566311416970441,,,,
R59.0,,,,,,,,,,,,,11.830378013311277,10.703436660365124,9.861177100035327,9.264481761262525,8.845794921107302,,,,,,7.605218002392183,,,,
R60.0,,,,,,,,,,,,,,10.794588827226825,9.93501885267484,9.327706647496614,8.898945451569983,,,,,,7.643429211063779,,,,
R61.0,,,,,,,,,,,,,,10.890785069648201,10.008110501579619,9.390733907507444,8.951329917023724,,,,,,,,,,
R62.0,,,,,,,,,,,,,,10.991808988098292,10.080303101138394,9.45278937166226,9.00299913375217,,,,,,,,,,
R63.0,,,,,,,,,,,,,,,10.151732264760886,9.514453729398056,,,,,,,,,,,
R64.0,,,,,,,,,,,,,,,10.222354897361857,9.575044723551976,,,,,,,,,,,
R65.0,,,,,,,,,,,,,,,10.293059454932393,9.634788345714497,,,,,,,,,,,
R66.0,,,,,,,,,,,,,,,10.366848775611317,9.693960346625486,,,,,,,,,,,
