,CR02,CR03,CR05,CR07,CR08,CR10,CR16,CR21,CR26,CR30,CR35,CR40,CR45,CR50,CR54,CR58,CR63,CR67,CR71,CR75,CR80,CR84,CR88,CR90,CR92,CR94,CR95
R63.0,,,,,,,,2.993026227015216,2.98454994890443,2.9770812410886225,2.9752029900149473,2.9820355565090733,3.0000313976688298,3.041132532930573,3.095420034848109,3.1484475162472685,3.2368621792542505,3.30848977198075,3.3059918438556415,3.253376441450246,3.1401695166002357,3.052120419709973,3.003151255044068,2.9916136407307383,2.9835543915248546,2.980814392555326,2.9792220041251367
R64.0,,,,,,,,,2.9845530491373147,2.977089684601147,2.975199972743459,2.982135322403755,3.0001385405313816,3.041176427481455,3.095765993762107,3.148612002327451,3.236740523349156,3.307990476674848,3.3051748300479575,3.252559312950255,3.139402832430233,3.051422379716466,3.0026730784339364,2.991230707202575,2.9832531592200997,2.980569790808047,2.9789978757209017
R65.0,,,,,,,,,2.984559294979928,2.9770841893182562,2.975203808031148,2.982232670465484,3.000252090338083,3.0415517445432934,3.0961029664002484,3.1487601495582354,3.2366157933354107,3.307487637537291,3.304351664503419,3.251740029664931,3.1386316705585653,3.050721568561689,3.002196148301062,2.9908472826920103,2.982961841560096,2.9803199116796866,2.9787806996121096
R66.0,,,,,,,,,,2.977079597720528,2.975211625547141,2.982335102898601,3.0003659687677673,3.0417501889968857,3.096448510245244,3.148926354725539,3.2364962366951753,3.306991294531182,3.3035405355175764,3.2509253191163596,3.137871381441375,3.050027786269396,3.001731476549126,2.990457369684081,2.9826689976818037,2.980078680980153,2.978569103737349
R67.0,,,,,,,,,,2.9770815227451273,2.9752126851498053,2.9824363589285108,3.00047986054047,3.041907874805497,3.096779984353358,3.149075943116741,3.236377943717068,3.3064930310196905,3.302728964015928,3.2501081486302352,3.1371168655971187,3.0493392862217403,3.0012632768792598,2.990083202444068,2.9823903270276118,2.9798471796731447,2.9783631261370083
R68.0,,,,,,,,,,2.9770806315739615,2.9752140635623556,2.98253865837853,3.0005887938246776,3.042090057865902,3.0971147259326672,3.149235390216259,3.2362520690136467,3.3059976787188554,3.30192197986909,3.249295903036473,3.1363575728193918,3.0486479772668207,3.0008054819416503,2.989707499434862,2.9821042661324673,2.979618118903551,2.978173484283061
R69.0,,,,,,,,,,,2.9752126851498053,2.9826420263728153,3.0007049209578187,3.0422505135883733,3.097449277482133,3.149399673514026,3.2361357753515247,3.3054994139451748,3.3011026363212843,3.2484926412434096,3.135602968118753,3.0479674221935276,3.0003551783925912,2.989339328008327,2.9818292849499373,2.9793952796257375,2.9779707846554824
R70.0,,,,,,,,,,,2.9752184577321623,2.9827417927902506,3.000812880007037,3.0424100938249174,3.0977688456544614,3.149562695264634,3.236009749109378,3.305001153352935,3.300299127287837,3.2476721753733755,3.1348497282354812,3.0472853252820604,2.9998985137475382,2.9889776091917115,2.9815674325922923,2.979184410195541,2.9777807426553293
R71.0,,,,,,,,,,,2.9752223435905223,2.9828433531679464,3.0009307218708097,3.0425658516368927,3.0980943940329126,3.149714849435206,3.2358911903258463,3.3045072645567672,3.2994917045734744,3.2468666243659787,3.1341030177903204,3.046606813962814,2.999449843540791,2.9886160188652657,2.9813066020688157,2.978964638157092,2.9776051820889333
R72.0,,,,,,,,,,,2.975226623348676,2.9829593055713324,3.0010370557096055,3.042710191038438,3.0984563434715047,3.1498653097249982,3.235772757691648,3.304012465647791,3.298682545518789,3.246057402308853,3.13335246483455,3.045928295293281,2.999013965451541,2.98826937906093,2.9810466420152726,2.978767569386359,2.9774344761042477
R73.0,,,,,,,,,,,,2.9830549269508992,3.0011570386425923,3.042856955403224,3.0988566365181267,3.1500300892436726,3.2356527633328955,3.30351852222993,3.297874630488832,3.2452403949834023,3.1326063464323264,3.0452630795018143,2.998565974809455,2.9879152412016126,2.9807927041640765,2.978563423398181,2.9772608100066007
R74.0,,,,,,,,,,,,2.9831724395301853,3.001274870442756,3.042998052793018,3.099287037191434,3.1501939422174625,3.235539208452518,3.3030202028156226,3.297069756205695,3.244442822855321,3.1318665226750624,3.0446000851688044,2.998136597991383,2.9875674689346914,2.980547132027883,2.978369479386558,2.9770985332549462
R75.0,,,,,,,,,,,,2.983274255750178,3.00138842194714,3.043141238563476,3.0997329578063537,3.1503377793074856,3.23541915683083,3.3025302573631246,3.296272516917938,3.2436337920489864,3.1311284745265135,3.0439334237751634,2.9977068989923588,2.9872338253196884,2.9803033525700195,2.9781799909779183,2.9769367086557206
R76.0,,,,,,,,,,,,2.9833856594897528,3.0015021225811034,3.0432906467544045,3.1001761671189647,3.150503844371201,3.235301236956942,3.3020319393285313,3.295472985566301,3.24282179436726,3.130385438953338,3.043270870254824,2.9972786382582988,2.9869053143583053,2.980069386425628,2.9779947293546143,2.9767898250925153
R77.0,,,,,,,,,,,,,3.001622578497764,3.0434272343177433,3.1006091059225285,3.15066448645391,3.235180255676599,3.3015476165582265,3.2946750211916807,3.2420215953719937,3.129650580339506,3.042613515925961,2.9968585582866893,2.986573878998665,2.9798390073310697,2.9778145049949996,2.976648668434821
R78.0,,,,,,,,,,,,,3.001736402193021,3.0435712433299713,3.101053579931354,3.150817480033405,3.2350647361623155,3.3010493833167582,3.2938708640645817,3.2412149949161644,3.1289214520055046,3.041969784782838,2.9964447243250314,2.9862477103866736,2.979611477987769,2.977647536945873,2.9765131828417366
R79.0,,,,,,,,,,,,,3.001858260356111,3.043712162721923,3.1014918498141233,3.1509798086385414,3.234955396708272,3.30055784144763,3.2930791908243107,3.2404128835201917,3.128190785911585,3.0413109966926184,2.996036544043942,2.98593562027044,2.979394409311619,2.977477196230422,2.9763813218341078
R80.0,,,,,,,,,,,,,3.0019681803832907,3.0438579965651726,3.101930796572174,3.1511429719426056,3.234839112329732,3.300066525952839,3.2922874703230667,3.239609092217568,,,,,,2.9773203398974846,2.9762553553127056
R81.0,,,,,,,,,,,,,3.0020859897921515,3.043987696727915,3.1023763442583223,3.151298112832614,3.234726326981483,3.2995766356087333,,,,,,,,,2.9761338496746688
R82.0,,,,,,,,,,,,,,3.0441376302890366,3.102815610093662,3.1514592676441455,3.234609556863814,3.2990783725335002,,,,,,,,,
R83.0,,,,,,,,,,,,,,3.0442733071390546,3.1032591222621595,3.151614869194232,3.2344932724852877,3.298597155898103,,,,,,,,,
R84.0,,,,,,,,,,,,,,3.0444116541525013,3.103706034683137,3.1517783289824086,3.234385402978392,,,,,,,,,,
R85.0,,,,,,,,,,,,,,3.044545986605369,3.1041516670954157,3.151938607263287,3.2342708089281755,,,,,,,,,,
R86.0,,,,,,,,,,,,,,3.044679794570337,3.1045918006972983,3.1520967415542813,3.2341612490929714,,,,,,,,,,
R87.0,,,,,,,,,,,,,,,3.1050338895823697,3.1522545519137495,3.2340533795860793,,,,,,,,,,
R88.0,,,,,,,,,,,,,,,3.1054859197419447,3.1524182482849823,3.2339327170014385,,,,,,,,,,
R89.0,,,,,,,,,,,,,,,3.105933337272987,3.1525839602812553,3.2338278774872933,,,,,,,,,,
R90.0,,,,,,,,,,,,,,,3.1063859103160385,3.1527422566264787,,,,,,,,,,,
R91.0,,,,,,,,,,,,,,,,3.1529022639041626,,,,,,,,,,,
