,CR02,CR03,CR05,CR07,CR08,CR10,CR16,CR21,CR26,CR30,CR35,CR40,CR45,CR50,CR54,CR58,CR63,CR67,CR71,CR75,CR80,CR84,CR88,CR90,CR92,CR94,CR95
R62.0,3.023630323517949,3.0109099999856492,3.017350269336288,3.020103288598234,3.0252857158916653,3.032102937538904,3.0372241542770393,3.0487242372426717,3.0685903747458623,3.076294805135385,3.0799503998253863,3.0682251083052776,3.0621957514388347,3.028103610775573,3.0095680818580863,2.9998681378521432,3.0443661718411734,3.1182637660142714,3.1671271655873556,3.114871395998709,3.0602686595840884,3.0492735576235175,3.0503666189477396,3.0456642018011597,3.0364546875950715,3.0303642762148653,3.028062191877773
R63.0,3.02357073176577,3.011291776832938,3.0165329697780585,3.020004730634836,3.024140537404972,3.030181438431681,3.0360405738290823,3.047834269780408,3.067111135352364,3.0746289894041228,3.0796763263433875,3.06715993643428,3.0621018047894086,3.027283392552926,3.0084804029369354,3.0003178276282982,3.0444411639924027,3.118477909774779,3.1682921906107304,3.115530999869922,3.0617538660896106,3.0501737052925577,3.0496786760015224,3.0452188661498205,3.037356974625306,3.031111643818979,3.02836249591415
R64.0,3.0238351120419957,3.0113408871806935,3.0163585391597936,3.019213873033612,3.0241501164740097,3.0298846527129397,3.0338226645620043,3.046731786803879,3.0660821183905203,3.074032353343122,3.0786899194753827,3.066366067178273,3.0607248741730992,3.0274855525338418,3.0080411192045844,3.0007937288331235,3.0442505168654885,3.1185142607546075,3.1683483568177206,3.115616578245753,3.061914808356211,3.0498081617275727,3.0503939620592218,3.045831662914405,3.037400701730818,3.031208236086185,3.0290963038423024
R65.0,,3.010585874972643,3.0174659170333076,3.0192712346667747,3.023943999007283,3.0296069744608585,3.032725566715941,3.0460471188160954,3.064140011767892,3.0721723898933826,3.0780331114332466,3.0658767116977814,3.0598260458569584,3.027157876228642,3.007970274496577,3.000910657659,3.044356226731533,3.118245595059517,3.168581619818162,3.115738446447214,3.06265725394912,3.050320380357707,3.0505433787574763,3.0466061680103405,3.0370961344797176,3.0311672934249425,3.0290125555737837
R66.0,,,3.0166163948746814,3.019578243825019,3.0235845370834755,3.0283916507048825,3.0311902232050176,3.04520863894701,3.06449967543335,3.071706794310743,3.0768262847078525,3.0649702729967325,3.0594443031215093,3.026434539639666,3.0080109916088955,3.0006690471314923,3.0447826845918886,3.1175602787296137,3.1689992786595136,3.115602046537966,3.0619994265165213,3.050277666350713,3.050642003983825,3.046572430008146,3.03683953170892,3.03202252162129,3.029167216539658
R67.0,,,3.0151741407079937,3.018855500995065,3.022875730243424,3.0277605726772623,3.0301216497429833,3.0423742476490876,3.062960071801305,3.0708466273354187,3.07563649422856,3.064076271954761,3.057932198743928,3.0262335842483004,3.0075355880624475,3.0009726313251095,3.045315749604397,3.116959688186521,3.1693682802250582,3.1159359716714907,3.0627564534314655,3.051547131294615,3.0515100064597105,3.0466607414662197,3.037093936007903,3.0310057706379143,3.029820515184146
R68.0,,,,3.018391376991668,3.0225313305711623,3.0278646348038007,3.0289243324122763,3.0399028471762857,3.0621242931570465,3.069878412144548,3.075776540844954,3.0629289215220465,3.0570328763005827,3.0254296539353063,3.0080628867482644,3.0007929074282877,3.044863865688825,3.1174508450852843,3.1699637993348415,3.1172466466434314,3.0629311368102625,3.051444078638699,3.0511634657641564,3.0464580506194237,3.0376766212658266,3.0315037187326306,3.029677001443104
R69.0,,,,3.0178175914681926,3.0226257454838046,3.0271963191827505,3.028652862982166,3.0387074057569827,3.0606746161020824,3.0687823170803887,3.073928425562135,3.0629296422906402,3.0565734606682566,3.024445818752369,3.007385704773154,2.9999594582347084,3.0446685422497364,3.1164317153729644,3.169829873129575,3.1162903577803958,3.062449428992239,3.0516343616660513,3.0514897735767867,3.046820575162125,3.0382200318593036,3.0312296799887477,3.0293120954056327
R70.0,,,,,3.022338720097325,3.0264380008620786,3.0273939692119285,3.036394405740128,3.059721059272408,3.0680069164544927,3.073226623525123,3.062059275612143,3.056322984895096,3.0241336395278746,3.0069375378368206,3.000144670161746,3.0446983741493066,3.115872906779776,3.170114104036766,3.11711186400927,3.063749690402192,3.0531033503311953,3.0515802813713693,3.047367364411014,3.0379117319696594,3.0314149694447443,3.029795022545586
R71.0,,,,,3.0220375011963174,3.0258262424561586,3.02704859963607,3.0346428299910944,3.058071030980193,3.067604824801701,3.0719741093279946,3.0605465618750993,3.0557325531084016,3.0239050421994906,3.007012025901569,3.0005491940821365,3.0450347294994513,3.11615268385912,3.1705080170290807,3.118279288918082,3.063939856503479,3.052466323617883,3.052319693567565,3.0470524903347793,3.0377284849810025,3.0310936782014952,3.0305838931811735
R72.0,,,,,3.021260104024028,3.025946909268469,3.026616443562696,3.032854918275955,3.0578828702702943,3.066202104485263,3.070780697886459,3.060596559445068,3.054997617344327,3.023838794285845,3.006654762953437,3.0006261011663513,3.044799363239011,3.1152783582797934,3.170846699337441,3.118143201920284,3.064479786037798,3.0526609886132974,3.051846304651,3.047200254561565,3.038702012841857,3.0308616532094415,3.0302059776468737
R73.0,,,,,,3.0252832537773267,3.025592583333895,3.0339716931400504,3.055781165456348,3.0646377405655705,3.0712279173148422,3.059675923696649,3.0541541904967104,3.022517459457193,3.0067719997918205,3.0006745703998288,3.044971412652909,3.1152135837298482,3.170778285158691,3.1177839846783866,3.064712704799784,3.0527351755188525,3.0515050717510253,3.0477260179380177,3.037632351694271,3.0309435281874504,3.0302412462688038
R74.0,,,,,,3.025361329017341,3.0242474137618442,3.032645549303131,3.055622370047441,3.0639594586777577,3.07050024429678,3.058295594992974,3.053527622130725,3.0221066908966883,3.0062688194838127,3.0001073383397157,3.0454985670980816,3.1147647028611622,3.1714075132009873,3.118248785020389,3.064541548876064,3.053534069485682,3.0528415790191077,3.046614208184958,3.0380189237607156,3.0307681020552035,3.03033057091938
R75.0,,,,,,3.023457640586977,3.0229489570468124,3.0318663919218842,3.0548661198032656,3.063428721208564,3.070227210853907,3.058514792947209,3.0525561491277946,3.0210593311272804,3.0057409008683114,3.000453765048152,3.0450806414028544,3.1150044633603615,3.17228098584982,3.118886331782819,3.06550525345497,3.053865265577443,3.0529743763991215,3.047344816386167,3.03797485523076,3.0310750909221493,3.0306442882985274
R76.0,,,,,,,3.023331173876527,3.0308667027087783,3.0540233095260896,3.062195893083121,3.068264746310639,3.057554560533526,3.0519093615031316,3.020719491099774,3.0054009245692948,3.0009213622679316,3.0454898897738305,3.1138798724630274,3.172246676625901,3.118795124472644,3.0659350860672565,3.053791606294162,3.052636437510608,3.047757257836005,3.038436311219333,3.0315205659022464,3.030931525944119
R77.0,,,,,,,3.022524714754817,3.030672500064044,3.053383190235948,3.0606529689776116,3.0668997310432355,3.056804397167178,3.0509391444319123,3.02081695286822,3.0047535510126244,3.0012557972930476,3.04561713152317,3.112936295788626,3.1728965082569522,3.119280296076377,3.066383885197504,3.054508010494288,3.053406537113639,3.0473031675049236,3.0382011396141677,3.0312216162148227,3.031012865509427
R78.0,,,,,,,3.021250916070745,3.029630632749693,3.053638222958835,3.0592730874960274,3.066745956485656,3.0558563406314065,3.0507198124531882,3.020544200335962,3.0044056939503525,3.0012838107808393,3.045789523119859,3.1131694100005762,3.1741946643273713,3.118963217086186,3.0666131297279264,3.0551700480982404,3.0535417913628113,3.0467522184340714,3.038327056972527,3.030996725033406,3.0308730219598283
R79.0,,,,,,,3.0210270292009254,3.028900549075592,3.0509042701716695,3.0585076590666302,3.0663127004561694,3.0552340347044042,3.0499429541216703,3.0203946979462373,3.004994684593427,3.0011472470284075,3.0459656308493517,3.112873212345396,3.174295669081308,3.119579247230907,3.0671176973438903,3.0545943791387233,3.0536773912876405,3.047616521495233,3.0381732373419084,3.0320019099663558,3.030670156400397
R80.0,,,,,,,3.019816208433875,3.0284026410851514,3.0506460899365653,3.0572256645901508,3.065744915972331,3.054912603513857,3.0488876446880004,3.0200315715241457,3.0055435501480745,3.000264539449754,3.045417182648829,3.113101983084119,3.1742851945022625,3.1201823209715087,3.067268074344686,3.054704758753773,3.0536255858437094,3.0479678094281257,3.0385974086344927,3.031730122409066,3.031135537984852
R81.0,,,,,,,3.0196539292879123,3.0269782811158024,3.0467001096715207,3.0569584950662816,3.06452499475634,3.053929085297175,3.0478028744569268,3.019457211665221,3.0045872311404254,3.0004872920647445,3.045386371990859,3.1121932901918754,3.175451312712607,3.119871462785812,3.0674992633423868,3.055164964142025,3.0536342801975316,3.0478602258249405,3.0384165183676584,3.0314588447465587,3.0319102633256496
R82.0,,,,,,,3.0189319362920117,3.0260983297242547,3.045536602625225,3.0564193413615697,3.0643224213944706,3.0535994718726043,3.0473221048422277,3.0184747989404808,3.0038957443817855,3.0010374921596603,3.0453763152094235,3.112137460708103,3.175352227560193,3.1204502834477004,3.0684014989194828,3.0562295150833556,3.054059305848496,3.0478153140205935,3.0381159368669652,3.0319397812496316,3.0318567130217153
R83.0,,,,,,,3.0180650235589033,3.025222917029862,3.0426831573489435,3.05472261411933,3.062941295965363,3.051760061340557,3.046885210181938,3.018722086281348,3.004080824151188,3.0007450570314083,3.0459971642658634,3.1118878044604448,3.1767339993520527,3.1214162389463898,3.068496994643132,3.057244610218379,3.0537293931930627,3.0478970209679876,3.038253761413386,3.0313869861439957,3.030956692579111
R84.0,,,,,,,3.0177529253553215,3.0243308199014836,3.040955174522147,3.0536827931005397,3.0616765638386783,3.0513087394173537,3.046363566807248,3.01769183492635,3.0045858619704258,3.0013612394114544,3.045549945725258,3.1114262396460086,3.176867451570568,3.120918763933396,3.068817723631637,3.056859673345754,3.0545822263077875,3.04869705232231,3.03889724811674,3.0319424598936573,3.0308977745032992
R85.0,,,,,,,,3.0235220488077617,3.04168585777327,3.0529695603159843,3.061521891669992,3.0511402333001376,3.045109256814659,3.0176112108790414,3.004183854504817,3.0009527569720937,3.0455350784098365,3.111409134484564,3.1764578727832293,3.1208728844616753,3.069556775782315,3.0573981125710032,3.0553803128604082,3.049283755664754,3.038116939283149,3.0316238932047233,3.0318449494693778
R86.0,,,,,,,,3.023876055558313,3.0408123355119185,3.0522435350904487,3.060504582357166,3.050753520823198,3.044292842881695,3.016863255385362,3.0038551593930527,3.0006344807825682,3.0453195725629034,3.110777291086037,3.177581109127163,3.1220985407804513,3.0697361639443286,3.057462604464242,3.0550161469977843,3.0484645789988685,3.03910280182835,3.031738096130032,3.0313951870242795
R87.0,,,,,,,,3.0222486284743573,3.0399237532138894,3.0516725745307705,3.0601549133411403,3.049911224004105,3.0439532777534146,3.0163518756008543,3.0044663235589524,3.0015168836218162,3.0453598497085137,3.1101142953215173,3.178381134750279,3.122822778973398,3.0704062758863855,3.057571823799326,3.0549017763876636,3.0486994054800296,3.038976164485823,,
R88.0,,,,,,,,3.020583011738394,3.0390668025370577,3.0500949997615137,3.059346518471138,3.0487405818728774,3.043010842574,3.0161607889926474,3.0033538152538144,3.0020709511131813,3.0456793697047018,3.1107100097970624,3.1786821929666647,3.1225448860406764,3.070408820415937,3.0577366159405077,3.055360345943056,,,,
R89.0,,,,,,,,3.0205022811172593,3.0383280788678095,3.049569749118058,3.0590469279250834,3.0484778096702416,3.042592134490751,3.0164759898091478,3.0029356445243667,3.001477989997911,3.0458607818948353,3.110463038692698,3.1796943651998446,3.121814167886407,3.0705709726493864,3.0583941017774765,,,,,
R90.0,,,,,,,,3.020192115904247,3.0361859744604183,3.0481874613260853,3.05703790404553,3.047782786380568,3.041711874638233,3.0164208238482155,3.0036104309242453,3.0011077681296685,3.0453959624543216,3.1094304086871927,3.17986266971646,3.12346291963974,3.0712088833201787,3.0588882882620267,,,,,
R91.0,,,,,,,,3.0186855442545864,3.036309143650223,3.04730732507284,3.056534150001946,3.047641186705668,3.041117415397825,3.014958307605961,3.002926291596131,3.0018745950383834,3.04568923620138,3.109022178301092,3.1804238828058042,3.1236940631343875,3.071814077663957,3.058636567355942,,,,,
R92.0,,,,,,,,3.0184134292664484,3.0359407425187896,3.045602274915849,3.0563127867737783,3.046551541542975,3.0407398140278254,3.014745451162199,3.0027618122432584,3.0010960803114473,3.045140552298878,3.1088116621153237,3.1812715437987964,3.1240139293979974,3.072173234412225,,,,,,
R93.0,,,,,,,,3.0175627906010845,3.0343848747121758,3.0444052599539413,3.055541243355941,3.0461781234825396,3.039972467046487,3.0150600277336026,3.002631738297782,3.0010408573606773,3.04477028878443,3.1086637111630946,3.1814139335702425,3.1230495664397817,3.0721501389347075,,,,,,
R94.0,,,,,,,,3.01727945789994,3.033535688296278,3.0434446188415323,3.0553092762281606,3.045688595247082,3.038639396631469,3.0145839184162724,3.0023299943152604,3.001336163840011,3.0462541867307533,3.1092197856694033,3.182387779832531,3.12403305160734,,,,,,,
R95.0,,,,,,,,3.0157593646036114,3.032006037642415,3.042663761342661,3.0539643078015297,3.045046002314612,3.03820270902877,3.014404873617624,3.0025162838301735,3.0014313152426317,3.045554120738107,3.108678947894327,3.1831890318033453,3.12405991185619,,,,,,,
R96.0,,,,,,,,,3.0316171421303117,3.041469720253623,3.0526879536620273,3.044701848219072,3.037260960790968,3.012906031269052,3.0024847830884664,3.00158208294908,3.045235627785013,3.1082360892901275,3.1837958526370835,3.124317288588912,,,,,,,
R97.0,,,,,,,,,3.030473711666018,3.040478230350705,3.0516217693848158,3.0433155105998604,3.0374794919812715,3.013423349753406,3.002670721351237,3.0010927656711757,3.0447917248545444,3.1078453193428133,3.184584524111484,3.1252707658805177,,,,,,,
R98.0,,,,,,,,,3.0293665688311315,3.0399278999942547,3.0507151510822097,3.042494060352633,3.03625163376028,3.013643553498999,3.0027043916102807,3.001820676709972,3.04500322053111,3.10790506086344,3.1854450341734086,,,,,,,,
R99.0,,,,,,,,,3.029258680293423,3.039239406541701,3.0495992394191473,3.0419633656627925,3.0358896280317076,3.0132722277274704,3.0019877291359367,3.002017295039333,3.0445410589489232,3.1077248657589287,3.1859627804257755,,,,,,,,
R100.0,,,,,,,,,3.0280819422160414,3.037932557628892,3.049428344939137,3.0419612746359026,3.035656967813175,3.0128746265043724,3.0016843416313175,3.001797258765617,3.0448068111986983,3.1071999283100964,3.1863098744078626,,,,,,,,
R101.0,,,,,,,,,3.026864084675287,3.038231719665973,3.0481286123505265,3.0414275449518997,3.0348953603801063,3.0120531318520642,3.0019146248286335,3.002510877278238,3.044275143114535,3.1066627494354098,3.18723265167308,,,,,,,,
R102.0,,,,,,,,,3.026815874560536,3.036805492712167,3.04727202477121,3.0401498002507488,3.033488405108749,3.0122771883524813,3.00141486276763,3.002570986508656,3.04431967674235,3.106377298082088,3.1876640065003756,,,,,,,,
R103.0,,,,,,,,,3.025575858690695,3.035568635954426,3.0466073338990296,3.0399868910376635,3.033505041201585,3.0114956012465286,3.00156093789288,3.001781930557451,3.044561179702562,3.106915771773422,3.189047754374461,,,,,,,,
R104.0,,,,,,,,,3.0251080299020856,3.0354992191950387,3.0454712409643356,3.0389099297185274,3.032486654333165,3.0115126491779822,3.002063097640234,3.001576770283328,3.0449597610910395,3.1062814285848823,3.18967670530083,,,,,,,,
R105.0,,,,,,,,,3.0246763830277015,3.0350570138672723,3.045088442621383,3.0379143964912996,3.0321240124750153,3.0109644164594336,3.0013701837664395,3.0012919717451196,3.044975578893285,3.1056673656283413,3.190246326895337,,,,,,,,
R106.0,,,,,,,,,3.023592236150869,3.033643135409427,3.0438817972680545,3.0373038241277133,3.0315328477834993,3.0110167344972294,3.000981979114686,3.0014252227997678,3.04517184683061,3.1057825545338544,3.1908190687765354,,,,,,,,
R107.0,,,,,,,,,,3.0325667025827925,3.0428378973590466,3.03719679704456,3.030501094453633,3.0107815732853394,3.000856493768497,3.0019786906451014,3.045052053832673,3.105568381650745,,,,,,,,,
R108.0,,,,,,,,,,3.032539517596898,3.0424250439725617,3.0372415515039513,3.0300098057288967,3.0105081825347026,3.0017296578230703,3.0023801409270225,3.0449929832627163,3.1058346585504863,,,,,,,,,
R109.0,,,,,,,,,,3.0314442538119595,3.0409533954585757,3.036074356367767,3.0296589494092836,3.0101642595223295,3.0009935837362463,3.002003328274225,3.0452994245989253,3.1051785530069367,,,,,,,,,
R110.0,,,,,,,,,,3.0303704078050493,3.0405379004963047,3.03548559435178,3.029250930556439,3.0098095155537403,3.0006282744702646,3.0019426287884396,3.044845319290323,3.1050356555256426,,,,,,,,,
R111.0,,,,,,,,,,3.029548721846012,3.04034324385202,3.0352046233369387,3.0288937072229594,3.009518200142832,3.001052288711622,3.0024078770323293,3.04425088371972,3.105410498741107,,,,,,,,,
R112.0,,,,,,,,,,3.0294564449666477,3.03948407935373,3.0346987403559895,3.027862147941409,3.00903943037615,3.001067889351832,3.0019291169029247,3.0445308815742385,3.1052654097488857,,,,,,,,,
R113.0,,,,,,,,,,3.0283781916123953,3.0388985398208948,3.0344509679359564,3.027438143710681,3.009225727716425,3.0009358743032504,3.0018577752447784,3.0440210047013023,3.1049140109780615,,,,,,,,,
R114.0,,,,,,,,,,3.0273892417190766,3.0380856665604217,3.0328416665934563,3.0271859884952885,3.0090018124133318,3.001025761569872,3.002427828493829,3.043555408638726,3.104430659667288,,,,,,,,,
R115.0,,,,,,,,,,,3.0375547371565483,3.0332315498707265,3.026459354609731,3.0084045107135724,3.0004636339022683,3.002024363121203,3.0442836574656993,3.104862683618817,,,,,,,,,
R116.0,,,,,,,,,,,3.0363268678519577,3.0320776812923835,3.025583771610839,3.0079861601485702,3.000254492513783,3.0022342522965313,3.043408665184137,3.10478540872475,,,,,,,,,
R117.0,,,,,,,,,,,3.0357118964480327,3.031406650073382,3.0258820154894304,3.0086523646587886,3.0002071047031817,3.0027009960839246,3.044035809764099,3.104757076116042,,,,,,,,,
R118.0,,,,,,,,,,,3.03512896114196,3.0310272648058185,3.0247346045259667,3.008574138180815,3.0005599094391266,3.0020784006065058,3.042865902726398,,,,,,,,,,
R119.0,,,,,,,,,,,3.033512386195541,3.0300773599833475,3.0235600897822366,3.008283040161876,3.0007031367271457,3.0021557905109972,3.0429918741033624,,,,,,,,,,
R120.0,,,,,,,,,,,,3.030118958305229,3.0232288532979084,3.007863143888185,3.0002842191413315,3.0026048752738914,3.0433960564124622,,,,,,,,,,
R121.0,,,,,,,,,,,,3.0293186616962404,3.0228208241980687,3.007347983345724,2.999949522829203,3.0023110749361983,3.0428324523234314,,,,,,,,,,
R122.0,,,,,,,,,,,,3.0289625898510777,3.0218877983594172,3.00773727530551,3.0002754482803926,3.0025377133173734,3.0435844030578556,,,,,,,,,,
R123.0,,,,,,,,,,,,,3.0220600888938183,3.007557187513054,3.000624157026194,3.002464901057812,3.042786956202977,,,,,,,,,,
R124.0,,,,,,,,,,,,,3.0217921211736285,3.007524032815953,3.0004759422034697,3.0020437488869693,3.042830319120894,,,,,,,,,,
R125.0,,,,,,,,,,,,,3.0213311159731853,3.0074364413846415,2.9996252961138277,3.0028192198429986,3.0424747909438175,,,,,,,,,,
R126.0,,,,,,,,,,,,,,3.0075887452451857,3.0003041599946974,3.002861221017369,3.0423680554764254,,,,,,,,,,
R127.0,,,,,,,,,,,,,,3.0068722529917253,3.0003696227546417,3.0026254298795174,3.042445378957008,,,,,,,,,,
R128.0,,,,,,,,,,,,,,3.006744350150286,3.0001820054439725,3.0028793731275316,,,,,,,,,,,
R129.0,,,,,,,,,,,,,,3.006508920437694,3.0003975897485344,3.0029173137498875,,,,,,,,,,,
R130.0,,,,,,,,,,,,,,,3.000151851978853,3.0022506518362384,,,,,,,,,,,
R131.0,,,,,,,,,,,,,,,3.00050058932604,3.002894207632508,,,,,,,,,,,
