,CR02,CR03,CR05,CR07,CR08,CR10,CR16,CR21,CR26,CR30,CR35,CR40,CR45,CR50,CR54,CR58,CR63,CR67,CR71,CR75,CR80,CR84,CR88,CR90,CR92,CR94,CR95
R58.0,,,,,,,,,,,,0.4232277254959535,0.4980698879254018,0.5003118747709363,0.5004915736681015,0.5002671958217043,0.49863195829049745,0.4986122644531187,,,,,0.49837138593491787,0.5029438401286972,,,
R59.0,,,,,,,,,,,,0.39674626418573794,0.49455112628225606,0.5003878959838357,0.5002462468466758,0.5000832453966854,0.49914152361246517,0.49901751104001146,,,,,0.4980952775107709,0.5021670777831986,,,
R60.0,,,,,,,,,,,,0.36545225630681244,0.48872633576012436,0.5006960760294387,0.5003442885987097,0.5000969152524837,0.49847324669952137,0.4989798720048553,,,,,0.49816866840217455,0.5014099077369831,,,
R61.0,,,,,,,,,,,,0.3306618969018098,0.4808184411247627,0.5012020669650665,0.49996314720091733,0.5006231632610533,0.49901958649354405,0.49926104818607153,,,,,0.49894184509240774,,,,
R62.0,,,,,,,,,,,,,0.47092404736242366,0.5008032864548164,0.49963387676262866,0.5004297014087847,0.4990662915978591,0.4992600595796597,,,,,0.49859249014722334,,,,
R63.0,,,,,,,,,,,,,0.4582525517298154,0.5015262371423066,0.5003459151397048,0.5003356598441766,0.4989457234279603,0.4988158573691661,,,,,0.49841595939215927,,,,
R64.0,,,,,,,,,,,,,0.44414202308434253,0.5009515582186678,0.4999176250555414,0.5002432524731549,0.49885275515573063,0.4986014224571216,,,,,,,,,
R65.0,,,,,,,,,,,,,0.42823048791914275,0.5011941909722747,0.49960369935343857,0.5000981114946125,0.4987826653821787,,,,,,,,,,
R66.0,,,,,,,,,,,,,0.40985262529821875,0.5013163639528991,0.5002814990216522,0.4999965805599553,0.498624706646933,,,,,,,,,,
R67.0,,,,,,,,,,,,,,0.5016942318532268,0.5001781675527341,0.4999532513444764,0.49860214049427926,,,,,,,,,,
R68.0,,,,,,,,,,,,,,0.5023701896772358,0.5002841440317739,0.500540405918388,0.4983306731227155,,,,,,,,,,
R69.0,,,,,,,,,,,,,,0.5018614987825688,0.500083423875453,0.5004429669487034,0.4988635796502113,,,,,,,,,,
R70.0,,,,,,,,,,,,,,0.5021776775702683,0.4996914267584429,0.5003655365354768,0.4988537800097338,,,,,,,,,,
R71.0,,,,,,,,,,,,,,0.5023426730914464,0.50045450955185,0.5002976765928935,0.4985910745129595,,,,,,,,,,
R72.0,,,,,,,,,,,,,,,0.5004518261968899,0.5002458475295862,0.49901369787119393,,,,,,,,,,
R73.0,,,,,,,,,,,,,,,0.5004037267989024,0.5008534576826951,0.49914054917098477,,,,,,,,,,
R74.0,,,,,,,,,,,,,,,0.49983431265833506,0.5001167766734047,,,,,,,,,,,
R75.0,,,,,,,,,,,,,,,0.4999289188171441,0.5007346081150741,,,,,,,,,,,
R76.0,,,,,,,,,,,,,,,,0.5000480330675358,,,,,,,,,,,
R77.0,,,,,,,,,,,,,,,,0.5004806734364221,,,,,,,,,,,
